id,antecedent_name,consequent_name,created_at,status
1827,ball_of_yarn,yarn,2012-05-22 12:38:18.09916,active
1828,master_chief,halo_(series),2012-05-22 14:38:21.151032,active
1829,nargacuga,flying_wyvern,2012-05-27 17:11:31.302427,active
1830,jaleo,avoid_posting,2012-05-31 22:38:40.556571,active
1831,ixerin,avoid_posting,2012-06-06 00:11:57.646282,active
1832,jennadelle,avoid_posting,2012-06-09 18:19:32.776516,active
1834,ferniio,avoid_posting,2012-06-30 16:38:19.750618,active
1836,baka_sukonku,avoid_posting,2012-07-02 15:37:07.705619,active
1837,arrjaysketch,avoid_posting,2012-07-12 16:33:44.168336,deleted
1839,max-dragon,avoid_posting,2012-07-16 01:26:37.646424,active
1842,frank_west,dead_rising,2012-07-29 08:10:25.983181,active
1843,dead_rising,capcom,2012-07-29 08:10:45.149172,active
1846,cum_from_mouth,cum,2012-07-31 10:51:54.497217,active
1848,cum_from_navel,cum,2012-07-31 10:52:20.380023,active
1850,squeedgemonster,avoid_posting,2012-08-13 04:11:17.244129,active
1851,gardelius,avoid_posting,2012-08-13 04:53:45.26129,active
1852,tramp_stamp,tattoo,2012-08-14 01:57:58.540312,active
1853,wearing_condom,condom,2012-08-15 23:39:03.847245,active
1854,tail_condom,condom,2012-08-16 00:51:19.184026,active
1856,broken_condom,condom,2012-08-16 04:31:55.574467,active
1857,condom_in_mouth,condom,2012-08-16 04:32:21.85142,active
1858,trapped_in_condom,condom,2012-08-16 04:32:36.699393,active
1859,baseball_(ball),ball,2012-08-16 11:38:40.029659,active
1862,apple_bloom_(mlp),friendship_is_magic,2012-08-20 12:57:04.757442,active
1865,wolf_o'donnell,star_fox,2012-08-21 02:45:57.375449,active
1866,sixthleafclover,avoid_posting,2012-08-22 18:29:08.714564,active
1867,bit_gag,gag,2012-08-23 02:40:00.144002,active
1868,ball_gag,gag,2012-08-23 02:40:10.110457,active
1869,ring_gag,gag,2012-08-23 02:40:19.993616,active
1870,cock_gag,gag,2012-08-23 02:40:30.374532,active
1871,muzzled,muzzle_(object),2012-08-23 03:08:15.227904,active
1873,anthro_on_feral,bestiality,2012-08-23 09:48:34.739278,active
1874,breast_milking,lactating,2012-08-23 10:51:11.662463,active
1877,miqo'te,final_fantasy_xiv,2012-08-24 19:29:01.63467,active
1878,final_fantasy_xiv,final_fantasy,2012-08-24 19:30:56.793787,active
1881,fionbri,canid,2012-08-25 00:41:29.254875,active
1882,mimiga,lagomorph,2012-08-25 00:44:46.317775,active
1883,felyne,lynian,2012-08-25 00:56:54.918021,active
1889,gaping_vagina,gaping,2012-08-26 07:32:20.397292,deleted
1890,gaping_anus,gaping,2012-08-26 07:32:48.871757,active
1891,spider,arachnid,2012-08-26 08:05:33.464758,active
1892,scorpion,arachnid,2012-08-26 08:05:49.373388,active
1893,pandawa,dofus,2012-08-27 04:22:05.224814,active
1899,harpy,mythological_avian,2012-08-31 00:01:20.692646,active
1900,thecapedmanlloyd,avoid_posting,2012-09-01 22:18:27.748746,deleted
1902,aku_tojyo,avoid_posting,2012-09-05 17:44:15.495777,active
1909,uzai,avoid_posting,2012-09-13 17:14:05.610724,active
1910,one-piece_swimsuit,swimwear,2012-09-14 03:41:07.641197,active
1911,diamond_dog_(mlp),friendship_is_magic,2012-09-23 13:27:53.831865,active
1913,tktktk,avoid_posting,2012-09-26 14:01:54.328606,active
1914,blickfen,avoid_posting,2012-10-09 04:54:36.5109,deleted
1916,arctic_wolf,wolf,2012-10-20 11:18:12.472782,active
1917,krogan,mass_effect,2012-10-23 08:45:35.89815,active
1918,footjob,foot_play,2012-10-23 15:28:35.552252,active
1922,sea,water,2012-10-27 08:38:05.454337,active
1923,pokemorph,pokemon,2012-10-28 17:59:16.19481,active
1925,pokeball,pokemon,2012-10-28 18:04:03.41691,active
1926,pokephilia,pokemon,2012-10-28 18:05:53.767924,active
1927,submachine_gun,gun,2012-10-30 08:59:58.288446,active
1928,cheesecake,dessert,2012-10-30 10:33:53.884234,active
1929,dessert,food,2012-10-30 10:34:48.49114,active
1931,sling_bikini,bikini,2012-10-31 00:47:19.209511,deleted
1932,halloween,holidays,2012-10-31 10:34:24.556687,active
1935,christmas,holidays,2012-10-31 10:43:46.601543,active
1936,thanksgiving,holidays,2012-10-31 10:49:01.227039,active
1937,easter,holidays,2012-10-31 10:49:36.783841,active
1938,dhole,canine,2012-10-31 11:22:23.686692,active
1940,valentine's_day,holidays,2012-10-31 11:45:21.026459,active
1941,felicia_(darkstalkers),darkstalkers,2012-10-31 16:13:22.455685,active
1945,manga,comic,2012-11-07 18:49:19.305696,deleted
1955,princess_cadance_(mlp),friendship_is_magic,2012-11-09 09:53:19.864666,active
1956,cattle,bovine,2012-11-10 08:31:43.684074,active
1965,king_sombra_(mlp),friendship_is_magic,2012-11-12 14:19:11.278099,active
1967,rape,forced,2012-11-14 02:22:39.549477,active
1968,forced_oral,forced,2012-11-14 02:35:15.957715,active
1970,panty_shot,panties,2012-11-15 18:34:30.491434,active
1971,muscular_female,female,2012-11-16 10:08:32.869531,active
1973,english_text,text,2012-11-17 07:17:32.155256,active
1974,japanese_text,text,2012-11-17 07:21:30.685505,active
1976,on_back,lying,2012-11-17 07:33:46.505642,active
1978,gordon_freeman,half-life,2012-11-18 13:32:33.249663,active
1979,spanish_text,text,2012-11-20 16:45:11.863987,active
1980,arabic_text,text,2012-11-20 16:47:44.776576,active
1981,chinese_text,text,2012-11-20 16:49:57.601017,active
1982,french_text,text,2012-11-20 16:50:08.844068,active
1983,german_text,text,2012-11-20 16:50:20.830363,active
1988,lumaberry,avoid_posting,2012-11-26 00:39:16.440517,active
1989,beard,facial_hair,2012-11-26 22:11:38.412529,active
1990,mustache,facial_hair,2012-11-27 02:37:56.141628,active
1991,sideburns,facial_hair,2012-11-27 02:39:36.829955,active
1992,goatee,facial_hair,2012-11-27 02:39:57.508018,active
1995,father,parent_(lore),2012-12-03 15:32:42.461271,deleted
1996,mother,parent_(lore),2012-12-03 15:34:25.084646,deleted
2003,sheepdust,avoid_posting,2012-12-04 15:27:59.229554,active
2006,christmas_tree,christmas,2012-12-04 18:49:56.596732,active
2007,christmas_tree,tree,2012-12-04 18:50:10.209394,active
2012,atlasfield,avoid_posting,2012-12-10 22:31:26.307158,active
2013,sciggles,avoid_posting,2012-12-11 12:21:34.616663,active
2016,transparent_background,alpha_channel,2012-12-13 15:16:57.631489,active
2017,kurama,naruto,2012-12-19 12:10:15.229224,active
2019,pine_marten,marten,2012-12-20 01:16:09.238508,active
2022,keronian,amphibian,2012-12-20 18:59:57.023769,active
2023,panties_around_one_leg,panties,2012-12-20 19:08:06.278582,active
2024,ratonga,everquest,2012-12-22 01:25:04.110732,active
2027,beer,alcohol,2012-12-22 18:45:32.945831,active
2028,wine,alcohol,2012-12-22 18:45:46.990023,active
2029,champagne,alcohol,2012-12-22 18:46:20.307837,active
2030,whiskey,alcohol,2012-12-22 18:46:32.498788,active
2034,korean_text,text,2012-12-23 19:26:16.765885,active
2035,italian_text,text,2012-12-23 19:28:00.619879,active
2036,latin_text,text,2012-12-23 19:28:46.240999,active
2037,polish_text,text,2012-12-23 19:29:22.427623,active
2039,portuguese_text,text,2012-12-23 19:36:52.330392,active
2040,russian_text,text,2012-12-23 19:37:50.190083,active
2041,swedish_text,text,2012-12-23 19:38:24.833675,active
2042,pac-man,pac-man_(series),2012-12-23 22:06:54.974104,active
2043,bagi,bagi_the_monster_of_mighty_nature,2012-12-25 11:07:08.881685,active
2044,ammako,avoid_posting,2012-12-25 14:38:28.061414,active
2046,aunt_orange_(mlp),friendship_is_magic,2012-12-28 04:34:38.203946,active
2047,pokemon,nintendo,2012-12-31 10:50:54.789303,active
2048,flamethrower,ranged_weapon,2013-01-02 02:34:59.294479,active
2049,fallenarts,avoid_posting,2013-01-02 18:44:27.828339,active
2050,discord_(mlp),friendship_is_magic,2013-01-03 03:50:35.600526,active
2052,puffy_anus,anus,2013-01-06 05:42:50.1537,active
2053,babs_seed_(mlp),friendship_is_magic,2013-01-07 16:56:01.002074,active
2055,spike_(mlp),friendship_is_magic,2013-01-08 09:07:54.314561,active
2056,hatsune_miku,vocaloid,2013-01-08 09:11:13.713874,active
2059,:o,open_mouth,2013-01-09 06:41:05.723572,active
2060,queen_chrysalis_(mlp),friendship_is_magic,2013-01-10 17:29:16.400795,active
2061,shining_armor_(mlp),friendship_is_magic,2013-01-10 17:31:42.523861,active
2062,berry_punch_(mlp),friendship_is_magic,2013-01-10 17:34:07.561902,active
2063,diamond_tiara_(mlp),friendship_is_magic,2013-01-10 17:35:05.600697,active
2064,daring_do_(mlp),friendship_is_magic,2013-01-10 17:37:33.348316,active
2067,charr,guild_wars,2013-01-12 15:01:11.474182,active
2069,fortuna,avoid_posting,2013-01-15 21:28:59.300906,active
2071,cum_from_nose,cum,2013-01-18 04:09:17.805916,active
2072,cum_from_nose,cum_in_nose,2013-01-18 04:10:57.652787,active
2074,headcrab,half-life,2013-01-22 20:53:24.165131,active
2075,mattaku_shinzu,avoid_posting,2013-01-24 18:05:03.781209,active
2086,ignitus,spyro_the_dragon,2013-02-14 15:57:56.31625,active
2087,malefor,spyro_the_dragon,2013-02-14 16:02:25.184624,active
2088,cherry_jubilee_(mlp),friendship_is_magic,2013-02-14 17:50:29.976851,active
2089,cum_while_penetrated,cum,2013-02-16 13:07:56.917812,active
2090,cum_on_penis,cum,2013-02-16 13:09:34.816447,active
2091,cum_in_hair,cum,2013-02-16 13:15:29.782617,active
2103,baby,young,2013-02-28 11:28:42.675835,active
2105,bilby,bandicoot,2013-03-01 07:04:31.621841,active
2106,candiru,fish,2013-03-05 08:49:12.377676,active
2108,thekitty,avoid_posting,2013-03-06 14:36:07.640379,active
2111,timberwolf_(mlp),friendship_is_magic,2013-03-13 03:50:06.545473,active
2112,greykitty,avoid_posting,2013-03-13 07:23:07.419879,active
2113,omnoproxyl337,avoid_posting,2013-03-13 07:50:53.770941,active
2114,student_mei_ling,kung_fu_panda,2013-03-14 18:50:07.575162,active
2115,unknown_artist_signature,unknown_artist,2013-03-14 19:12:13.907444,active
2117,sue_sakamoto,cave_story,2013-03-15 05:37:44.152261,active
2118,quote_(cave_story),cave_story,2013-03-15 05:39:50.341104,active
2121,mimiga,cave_story,2013-03-15 17:11:50.551172,active
2129,french_kissing,kissing,2013-03-28 14:46:36.904389,active
2130,lombax,ratchet_and_clank,2013-03-28 20:01:02.998611,active
2131,toph_beifong,avatar:_the_last_airbender,2013-03-29 07:00:51.623459,active
2133,iksar,scalie,2013-03-29 15:33:14.975458,active
2134,koopa,scalie,2013-03-29 15:43:22.960137,active
2135,knuckles_the_echidna,sonic_the_hedgehog_(series),2013-04-01 04:20:20.669818,active
2140,force_feeding,forced,2013-04-08 18:15:58.489379,active
2141,feral_on_feral,feral,2013-04-08 19:48:43.834192,active
2143,flame_princess,adventure_time,2013-04-09 15:36:45.166833,active
2144,small_dom_big_sub,size_difference,2013-04-09 17:14:36.32737,active
2151,nightmare,dream,2013-04-13 04:01:24.170409,active
2154,arctic_fox,fox,2013-04-13 19:54:55.4607,deleted
2158,toad_(frog),frog,2013-04-17 05:25:04.911331,active
2160,madhattermonster,avoid_posting,2013-04-18 08:25:13.418463,active
2164,joke,humor,2013-04-20 16:49:39.875856,active
2165,splits,spread_legs,2013-04-20 18:31:44.978434,active
2167,wink,one_eye_closed,2013-04-21 16:50:42.707744,active
2168,octopodiform,coleoid,2013-04-26 16:16:48.783337,active
2169,decapodiform,coleoid,2013-04-26 16:17:19.355767,active
2170,cuttlefish,decapodiform,2013-04-26 16:19:00.87956,active
2171,nautilus,cephalopod,2013-04-26 16:20:55.400097,active
2172,darth_vader,star_wars,2013-04-28 13:35:51.650243,active
2173,spirit_(cimarron),spirit:_stallion_of_the_cimarron,2013-04-28 18:46:24.506244,active
2178,goat,caprine,2013-05-03 10:09:15.79128,active
2179,sheep,caprine,2013-05-03 10:09:34.264835,active
2183,bra,underwear,2013-05-05 08:17:21.417229,active
2186,elk,cervine,2013-05-06 01:03:50.460716,active
2187,breast_expansion,breasts,2013-05-08 08:22:25.521225,active
2189,chibisuke,dragon_drive,2013-05-10 08:45:01.109812,active
2191,new_year,holidays,2013-05-11 19:10:17.98601,active
2192,st._patrick's_day,holidays,2013-05-11 19:10:40.901883,active
2193,headshot_portrait,portrait,2013-05-13 04:30:20.08842,active
2194,mother's_day,holidays,2013-05-13 14:34:02.306547,active
2195,puffy_nipples,nipples,2013-05-14 22:02:12.981068,active
2196,wonderbolts_(mlp),friendship_is_magic,2013-05-15 10:28:09.063589,active
2197,black_dress,black_clothing,2013-05-15 11:15:37.887063,active
2198,cello,bowed_string_instrument,2013-05-15 16:01:32.834353,active
2199,flute,woodwind_instrument,2013-05-15 16:02:36.328412,active
2200,lyre,plucked_string_instrument,2013-05-15 16:09:39.161743,active
2201,piano,keyboard_instrument,2013-05-15 16:09:59.853873,active
2202,saxophone,woodwind_instrument,2013-05-15 16:10:23.7696,active
2203,sousaphone,brass_instrument,2013-05-15 16:10:58.112531,active
2204,tambourine,percussion_instrument,2013-05-15 16:11:17.712818,active
2205,trombone,brass_instrument,2013-05-15 16:12:07.013483,active
2206,trumpet,brass_instrument,2013-05-15 16:12:40.713206,active
2207,violin,bowed_string_instrument,2013-05-15 16:14:07.442772,active
2208,sitar,plucked_string_instrument,2013-05-15 16:46:08.82278,active
2209,accordion,musical_instrument,2013-05-15 17:17:19.252038,active
2210,clarinet,woodwind_instrument,2013-05-15 17:18:30.516879,active
2211,harmonica,wind_instrument,2013-05-15 17:18:47.211268,active
2212,keytar,keyboard_instrument,2013-05-15 17:19:18.911293,active
2214,ocarina,wind_instrument,2013-05-15 17:20:44.360835,active
2215,shamisen,plucked_string_instrument,2013-05-15 17:21:17.315769,active
2216,tuba,brass_instrument,2013-05-15 17:21:47.697818,active
2217,xylophone,percussion_instrument,2013-05-15 17:22:11.766521,active
2218,harp,plucked_string_instrument,2013-05-15 17:27:46.802475,active
2221,female_pov,first_person_view,2013-05-17 06:29:46.545506,active
2222,male_pov,first_person_view,2013-05-17 06:30:42.927242,active
2223,on_side,lying,2013-05-17 13:54:34.516994,active
2224,on_front,lying,2013-05-17 13:55:40.024572,active
2225,alcohol,beverage,2013-05-18 15:51:45.021193,active
2226,selfcest,square_crossover,2013-05-20 14:18:21.059137,active
2228,saliva_string,saliva,2013-05-23 13:53:25.621118,active
2229,sake,alcohol,2013-05-26 05:12:42.731198,active
2230,sakamoto_(disambiguation),nichijou,2013-05-26 17:36:39.76087,deleted
2231,nano_shinonome,nichijou,2013-05-26 17:38:09.964721,active
2232,bread,food,2013-05-26 18:03:29.841352,active
2233,noodles,food,2013-05-26 18:05:39.697674,active
2234,bacon,food,2013-05-27 02:51:20.395129,deleted
2235,pancake,food,2013-05-27 02:55:05.834993,active
2239,forked_tongue,tongue,2013-05-30 19:31:00.728428,active
2240,lammy_lamb,um_jammer_lammy,2013-05-31 04:29:09.79021,active
2241,snake,reptile,2013-05-31 22:02:28.886582,active
2242,leaning_forward,leaning,2013-06-01 00:46:32.846573,active
2244,breast_grab,breasts,2013-06-02 20:29:08.0042,active
2245,speedo,swimwear,2013-06-03 10:54:51.407201,active
2247,cum_on_butt,butt,2013-06-05 01:40:46.930713,active
2249,muffin,food,2013-06-06 13:40:57.321529,active
2252,awesome_face,meme,2013-06-06 16:35:34.263153,active
2253,human_on_anthro,interspecies,2013-06-07 08:49:49.402963,active
2254,frog,amphibian,2013-06-09 01:12:19.992326,active
2256,kahmari,avoid_posting,2013-06-11 17:45:12.287447,active
2262,child,young,2013-06-20 07:27:15.332043,active
2265,nurse_redheart_(mlp),friendship_is_magic,2013-06-23 07:16:30.444059,active
2267,kaa_(jungle_book),the_jungle_book,2013-06-25 10:10:02.153353,active
2268,stitch_(lilo_and_stitch),lilo_and_stitch,2013-06-25 22:46:32.974373,active
2270,silver_the_hedgehog,sonic_the_hedgehog_(series),2013-07-10 00:44:17.484189,active
2283,isabelle_(animal_crossing),animal_crossing,2013-07-13 14:48:05.990973,active
2284,red_savarin,solatorobo,2013-07-15 19:41:59.702747,active
2285,underwater,water,2013-07-18 01:52:30.482684,active
2286,scat,feces,2013-07-20 10:10:58.839042,deleted
2287,chest_tuft,tuft,2013-07-20 14:01:02.11463,active
2289,twilight_sparkle_(eg),equestria_girls,2013-07-27 08:30:50.449396,active
2290,spike_(eg),equestria_girls,2013-07-27 08:31:10.935781,active
2291,sunset_shimmer_(eg),equestria_girls,2013-07-27 08:31:16.15423,active
2292,rarity_(eg),equestria_girls,2013-07-27 08:31:20.220301,active
2293,pinkie_pie_(eg),equestria_girls,2013-07-27 08:31:26.354616,active
2294,fluttershy_(eg),equestria_girls,2013-07-27 08:34:02.265304,active
2295,applejack_(eg),equestria_girls,2013-07-27 08:34:04.27243,active
2296,flash_sentry_(eg),equestria_girls,2013-07-27 08:34:06.327411,active
2297,rainbow_dash_(eg),equestria_girls,2013-07-27 08:34:08.3537,active
2298,lyra_(eg),equestria_girls,2013-07-27 08:34:10.631194,active
2299,snails_(eg),equestria_girls,2013-07-27 08:34:14.559883,active
2300,sweetie_belle_(eg),equestria_girls,2013-07-27 08:35:31.517748,active
2301,snips_(eg),equestria_girls,2013-07-27 08:35:33.292058,active
2305,furred_dragon,dragon,2013-08-06 17:02:04.337373,active
2306,komeiji_koishi,touhou,2013-08-07 16:55:48.545646,active
2307,komeiji_satori,touhou,2013-08-07 16:56:59.322703,active
2308,toramaru_shou,touhou,2013-08-10 00:12:38.928977,active
2309,imaizumi_kagerou,touhou,2013-08-10 01:30:53.587559,deleted
2316,morning_wood,erection,2013-08-12 22:33:16.553661,active
2318,erect_nipples,nipples,2013-08-15 09:37:54.08539,active
2319,rum,alcohol,2013-08-15 15:11:32.809024,active
2322,toe_claws,claws,2013-08-16 17:25:11.54776,active
2324,liger,hybrid,2013-08-17 18:30:00.005645,active
2328,cum_in_hair,hair,2013-08-17 18:56:54.020817,active
2329,bathhouse,bath,2013-08-17 21:36:41.485645,active
2331,hot_spring,water,2013-08-17 21:37:38.977257,active
2333,animal_crossing,nintendo,2013-08-18 05:42:11.578823,active
2334,female_on_top,female,2013-08-18 08:31:53.86554,active
2339,rover_(animal_crossing),animal_crossing,2013-08-20 02:26:48.699128,active
2340,thick_penis,penis,2013-08-22 16:12:19.081839,active
2341,cum_on_penis,penis,2013-08-22 16:16:44.630079,active
2345,dragonfly,insect,2013-08-24 05:25:37.395733,active
2346,crustacean,arthropod,2013-08-24 05:29:14.805367,active
2347,insect,arthropod,2013-08-24 05:29:35.969545,active
2348,arachnid,arthropod,2013-08-24 05:43:48.135083,active
2349,turtle,reptile,2013-08-24 05:56:09.265909,active
2351,cetacean,marine,2013-08-24 06:11:11.049297,active
